,foursquare_id,foursquare_name,inspection_score,checkinsCount,createdAt,hasMenu,isVerified,photos,price,rating,ratingSignals,tipCount
0,3fd66200f964a52001ed1ee3,Pacific Cafe,86.0,1389,1071014400,True,True,78,2.0,8.1,59.0,24
1,3fd66200f964a52005ed1ee3,Taiwan Restaurant 台灣飯店,74.1111111111,2173,1071014400,True,True,185,1.0,7.2,37.0,12
2,3fd66200f964a52006ed1ee3,Tanuki Restaurant 狸壽司,92.0,1149,1071014400,True,True,46,2.0,7.9,34.0,13
3,3fd66200f964a52013ed1ee3,Acquerello,98.6666666667,1185,1071014400,True,True,72,4.0,8.5,108.0,41
4,3fd66200f964a52017ed1ee3,Ebisu,80.0,5047,1071014400,True,True,254,3.0,9.4,307.0,88
5,3fd66200f964a52018f11ee3,Durty Nelly's,93.1111111111,2275,1071014400,False,True,103,2.0,7.5,78.0,20
6,3fd66200f964a52019f11ee3,Art's Cafe,92.5,3775,1071014400,True,True,167,1.0,8.8,190.0,82
7,3fd66200f964a5201af11ee3,Grubstake Diner,98.0,6945,1071014400,True,True,193,2.0,8.1,271.0,108
8,3fd66200f964a5201bed1ee3,Fringale,88.6,2067,1071014400,True,True,76,3.0,7.7,93.0,23
9,3fd66200f964a52021ed1ee3,Marnee Thai,81.3974358974,3646,1071014400,True,True,150,2.0,8.1,152.0,46
10,3fd66200f964a52023ed1ee3,Farallon,99.0,4576,1071014400,True,True,351,3.0,8.2,235.0,78
11,3fd66200f964a52023f11ee3,The Hotel Utah Saloon,94.0,12837,1071014400,True,True,412,,7.7,447.0,79
12,3fd66200f964a52024ee1ee3,Pork Store Cafe,85.4,5370,1071014400,True,True,200,1.0,8.4,246.0,73
13,3fd66200f964a52025ee1ee3,Gary Danko,89.7777777778,5481,1071014400,True,True,431,4.0,8.9,385.0,136
14,3fd66200f964a52025f11ee3,Chow,91.4285714286,22101,1071014400,True,True,549,2.0,8.8,818.0,194
15,3fd66200f964a52026ee1ee3,Trattoria Contadina,74.9090909091,3639,1071014400,False,True,132,3.0,9.2,220.0,59
16,3fd66200f964a52026f11ee3,Park Chow,76.9285714286,13861,1071014400,True,True,411,2.0,8.4,525.0,154
17,3fd66200f964a52029ed1ee3,Grumpy's American Pub,85.0,5909,1071014400,True,True,133,2.0,7.3,110.0,32
18,3fd66200f964a5202aee1ee3,Izzy's Steaks & Chops,84.4545454545,4258,1071014400,True,True,149,3.0,7.5,100.0,42
19,3fd66200f964a5202af11ee3,Pasquale's Pizza,72.7272727273,3274,1071014400,True,True,74,2.0,7.5,87.0,30
20,3fd66200f964a5202cee1ee3,Harris' Restaurant,90.7,4741,1071014400,True,True,303,4.0,8.6,280.0,65
21,3fd66200f964a52030ed1ee3,Columbus Cafe,87.25,7230,1071014400,True,True,140,1.0,6.5,110.0,26
22,3fd66200f964a52031f11ee3,Tonga Room & Hurricane Bar,98.0,16348,1071014400,True,True,1211,3.0,7.9,838.0,161
23,3fd66200f964a52034ed1ee3,Gino & Carlo Cocktail Lounge,79.9230769231,2374,1071014400,True,True,102,2.0,7.0,56.0,17
24,3fd66200f964a52036ed1ee3,Harrington's Bar & Grill,83.6333333333,6914,1071014400,True,True,148,2.0,6.6,144.0,30
25,3fd66200f964a5203ced1ee3,Old Ship Saloon,82.0625,6553,1071014400,True,True,128,2.0,7.1,135.0,46
26,3fd66200f964a5203dee1ee3,Cafe Flore,94.0,15705,1071014400,True,True,657,2.0,7.5,398.0,118
27,3fd66200f964a5203df11ee3,Lucky 13,98.0,16056,1071014400,False,True,374,1.0,8.5,363.0,87
28,3fd66200f964a52041ee1ee3,Zeitgeist,88.8571428571,54991,1071014400,True,True,1447,2.0,9.0,2290.0,369
29,3fd66200f964a52042ed1ee3,Tosca Cafe,93.3333333333,7331,1071014400,True,True,402,3.0,9.0,451.0,104
30,3fd66200f964a52045ee1ee3,Palio D'Asti,94.0,2737,1071014400,False,True,51,2.0,7.0,70.0,24
31,3fd66200f964a5204aed1ee3,Nickies,90.0,9068,1071014400,True,True,213,2.0,6.8,174.0,48
32,3fd66200f964a5204bed1ee3,Mint Karaoke Lounge,96.4,11127,1071014400,True,True,221,2.0,7.6,325.0,80
33,3fd66200f964a5204ded1ee3,Mad Dog in the Fog,91.0,12612,1071014400,True,True,272,2.0,7.1,329.0,81
34,3fd66200f964a52050ed1ee3,Cafe International,96.0,4115,1071014400,True,True,146,2.0,7.7,206.0,70
35,3fd66200f964a52052ed1ee3,Boulevard,96.0,7915,1071014400,True,True,531,4.0,9.2,447.0,116
36,3fd66200f964a52053ed1ee3,Bimbo's 365 Club,95.2,6367,1071014400,True,True,443,,8.1,230.0,46
37,3fd66200f964a52054ed1ee3,Ace Wasabi's Rock-N-Roll Sushi,86.4,3543,1071014400,True,True,85,2.0,8.4,93.0,34
38,3fd66200f964a52058ed1ee3,Noc Noc,94.0,9520,1071014400,True,True,202,1.0,8.2,326.0,87
39,3fd66200f964a52059ed1ee3,Puerto Alegre,90.8571428571,11270,1071014400,True,True,298,2.0,8.8,361.0,95
40,3fd66200f964a5205bec1ee3,Pier 23 Cafe,77.0,12965,1071014400,True,True,839,2.0,8.3,538.0,142
41,3fd66200f964a52060ed1ee3,Club Deluxe,92.0,4898,1071014400,True,True,180,,8.8,252.0,68
42,3fd66200f964a52066ed1ee3,Magnolia Gastropub & Brewery,90.4444444444,22759,1071014400,True,True,1267,2.0,9.1,1179.0,301
43,3fd66200f964a52069ed1ee3,Sacred Grounds Cafe,90.0,976,1071014400,False,True,20,1.0,6.7,36.0,19
44,3fd66200f964a5206df11ee3,Paragon,88.0,10742,1071014400,True,True,326,3.0,7.1,297.0,89
45,3fd66200f964a52078ed1ee3,Royal Exchange,86.3333333333,9106,1071014400,True,True,216,2.0,6.7,215.0,67
46,3fd66200f964a52079ed1ee3,Cafe Bastille (Café Bastille),85.0909090909,2917,1071014400,True,True,149,3.0,7.6,93.0,22
47,3fd66200f964a5207bed1ee3,Biscuits and Blues,86.6666666667,1705,1071014400,True,True,175,,7.7,110.0,36
48,3fd66200f964a52085ed1ee3,7-Eleven,87.8571428571,1785,1071014400,False,True,73,,5.6,35.0,12
49,3fd66200f964a52090ed1ee3,E&O Kitchen and Bar,100.0,7918,1071014400,True,True,352,3.0,8.5,415.0,135
50,3fd66200f964a52090f11ee3,Hyde Street Seafood House & Raw Bar,87.8,1444,1071014400,True,True,58,3.0,7.1,62.0,35
51,3fd66200f964a52091f11ee3,Scala's Bistro,79.7272727273,6432,1071014400,True,True,310,3.0,7.9,304.0,100
52,3fd66200f964a52098ed1ee3,The Irish Bank,87.7272727273,18991,1071014400,False,True,669,2.0,8.2,561.0,119
53,3fd66200f964a52099ed1ee3,Johnny Foley's Irish House,96.4,20533,1071014400,True,True,947,2.0,7.6,728.0,185
54,3fd66200f964a5209ef11ee3,Zarzuela,88.6666666667,2560,1071014400,True,True,84,2.0,8.4,125.0,42
55,3fd66200f964a520a0ec1ee3,Foreign Cinema,82.5,23429,1071014400,True,True,1304,3.0,9.4,1545.0,329
56,3fd66200f964a520a0ed1ee3,Blue Light,90.8888888889,11544,1071014400,False,True,126,2.0,7.3,177.0,51
57,3fd66200f964a520a3eb1ee3,Jackson Fillmore,89.7142857143,1999,1071014400,True,True,67,2.0,8.5,114.0,24
58,3fd66200f964a520a3ec1ee3,Tommy's Mexican Restaurant,85.4736842106,4205,1071014400,True,True,144,2.0,8.2,208.0,62
59,3fd66200f964a520a3ed1ee3,Kezar Pub,92.0,8781,1071014400,True,True,211,2.0,8.3,289.0,70
60,3fd66200f964a520a6ed1ee3,Plouf,85.1,3457,1071014400,True,True,183,2.0,7.2,146.0,49
61,3fd66200f964a520a8ed1ee3,Rite Spot Cafe,83.0,1489,1071014400,True,True,45,,7.9,63.0,15
62,3fd66200f964a520a9ec1ee3,Mama's on Washington Square,83.25,9867,1071014400,True,True,1127,2.0,8.4,743.0,289
63,3fd66200f964a520a9ed1ee3,The Stinking Rose,90.3,12383,1071014400,True,True,1201,3.0,8.0,678.0,187
64,3fd66200f964a520adec1ee3,Mars Bar & Restaurant,82.3418546366,12417,1071014400,True,True,227,1.0,7.5,296.0,51
65,3fd66200f964a520aeec1ee3,Ruby Skye,76.6666666667,21264,1071014400,False,True,1214,2.0,6.3,450.0,105
66,3fd66200f964a520b7ed1ee3,Tommy's Joynt,78.0,15733,1071014400,False,True,851,1.0,8.7,733.0,193
67,3fd66200f964a520bbec1ee3,MoMo's,75.8333333333,11602,1071014400,False,True,332,2.0,8.0,259.0,55
68,3fd66200f964a520bdec1ee3,Eastside West Restaurant & Raw Bar,89.1428571429,8051,1071014400,True,True,393,2.0,5.9,136.0,48
69,3fd66200f964a520bdf11ee3,Arizmendi Bakery,76.7916666667,10506,1071014400,True,True,283,1.0,9.2,463.0,129
70,3fd66200f964a520c1ec1ee3,Angkor Borei,90.8235294118,1101,1071014400,True,True,56,2.0,7.9,68.0,30
71,3fd66200f964a520c3ec1ee3,Brisas De Acapulco,86.2857142857,122,1071014400,True,True,2,2.0,,,1
72,3fd66200f964a520caec1ee3,Progressive Grounds,92.6666666667,3423,1071014400,True,True,88,2.0,7.8,115.0,27
73,3fd66200f964a520d2ec1ee3,Russian Bear Restaurant,96.0,1,1071014400,False,True,0,2.0,,,0
74,3fd66200f964a520d2ed1ee3,House of Nanking,82.3333333333,9368,1071014400,True,True,456,2.0,8.1,532.0,195
75,3fd66200f964a520d3ec1ee3,Simple Pleasures Cafe,90.0,5410,1071014400,True,True,152,1.0,8.3,161.0,47
76,3fd66200f964a520d5ec1ee3,Bill's Place,82.0,2194,1071014400,True,True,94,2.0,6.4,71.0,29
77,3fd66200f964a520d7ec1ee3,King of Thai Noodle,81.3818681318,2522,1071014400,True,True,66,1.0,7.8,70.0,21
78,3fd66200f964a520dbec1ee3,Bella Trattoria Italiana,88.0,1674,1071014400,True,True,74,3.0,9.0,122.0,38
79,3fd66200f964a520dcec1ee3,Blarney Stone Bar & Restaurant,93.0,4839,1071014400,False,True,82,1.0,7.7,93.0,22
80,3fd66200f964a520deec1ee3,Brother's Korean Restaurant,84.7708333333,3479,1071014400,False,True,158,3.0,9.0,173.0,50
81,3fd66200f964a520e5ec1ee3,Cinderella Bakery & Café,92.8,4884,1071014400,True,True,215,1.0,9.0,339.0,87
82,3fd66200f964a520e6ec1ee3,Clement Restaurant,92.0,1132,1071014400,True,True,24,2.0,6.6,32.0,14
83,3fd66200f964a520e7ec1ee3,Clement Street Bar and Grill,100.0,466,1071014400,True,True,18,2.0,6.3,16.0,5
84,3fd66200f964a520ecec1ee3,Eats,86.1538461538,5014,1071014400,True,True,248,2.0,8.4,214.0,68
85,3fd66200f964a520edec1ee3,El Mansour,88.0,715,1071014400,True,True,40,4.0,6.5,34.0,5
86,3fd66200f964a520eeec1ee3,Ernestos,91.875,121,1071014400,True,True,0,2.0,,,2
87,3fd66200f964a520efec1ee3,Garden House Cafe,90.4444444444,1040,1071014400,False,True,29,1.0,7.7,43.0,15
88,3fd66200f964a520f0ec1ee3,Good Luck Dim Sum 好運點心,75.6,4534,1071014400,True,True,169,1.0,8.3,191.0,54
89,3fd66200f964a520f4f01ee3,Crepes on Cole,81.8181818182,5794,1071014400,True,True,147,2.0,6.6,182.0,53
90,3fd66200f964a520f8ec1ee3,Katia's: A Russian Tea Room,86.875,382,1071014400,True,True,21,2.0,6.6,22.0,11
91,3fd66200f964a520f9ec1ee3,King's Thai Cuisine #2,75.3636363636,4509,1071014400,True,True,110,2.0,6.9,89.0,34
92,3fd66200f964a520fbec1ee3,La Vie,82.9090909091,406,1071014400,True,True,25,2.0,7.1,23.0,7
93,3fd66200f964a520feec1ee3,Mandalay,85.8461538462,5927,1071014400,True,True,226,2.0,8.6,343.0,115
94,4085b980f964a5208bf21ee3,Atlas Cafe,93.3333333333,13588,1082505600,True,True,298,1.0,8.3,484.0,141
95,4085b980f964a52090f21ee3,Bottom of the Hill,90.75,10760,1082505600,True,True,657,,8.9,378.0,76
96,4085b980f964a52093f21ee3,Thee Parkside,88.4545454545,9148,1082505600,False,True,403,1.0,8.5,319.0,80
97,40870b00f964a52097f21ee3,Ireland's 32,75.25,3453,1082592000,True,True,89,,5.7,79.0,23
98,40870b00f964a52099f21ee3,Al Hamra,79.4285714286,992,1082592000,True,True,32,1.0,7.0,43.0,24
99,40870b00f964a520a0f21ee3,El Rio,88.0,18342,1082592000,False,True,634,2.0,9.3,757.0,116
100,40870b00f964a520a7f21ee3,Pad Thai,84.75,1000,1082592000,True,True,16,2.0,7.4,52.0,24
101,40870b00f964a520aaf21ee3,The Liberties Bar,90.8571428571,6554,1082592000,True,True,375,2.0,8.1,203.0,49
102,40870b00f964a520abf21ee3,Orphan Andy's,86.4,9789,1082592000,False,True,431,2.0,8.0,397.0,116
103,40870b00f964a520b6f21ee3,Moshi Moshi,90.25,4472,1082592000,True,True,170,2.0,8.1,170.0,46
104,4089ae00f964a520bef21ee3,Jillian's,84.6666666667,14785,1082764800,True,True,558,2.0,5.8,380.0,79
105,4089ae00f964a520c0f21ee3,Sakana Bune,80.6363636364,2065,1082764800,True,True,123,2.0,6.7,63.0,23
106,40919700f964a520e1f21ee3,Tempest,84.25,18582,1083283200,False,True,607,1.0,8.6,809.0,128
107,40943a00f964a520e5f21ee3,San Francisco Museum of Modern Art,90.25,43495,1083456000,False,True,3885,,9.5,1740.0,200
108,40958b80f964a520e7f21ee3,Royal Ground Coffee,84.0,3384,1083542400,False,True,62,1.0,7.2,71.0,32
109,40a16900f964a520f7f21ee3,Peet's Coffee & Tea,88.5333333333,6854,1084320000,True,True,92,1.0,7.2,144.0,34
110,40a2ba80f964a52006f31ee3,Bender's Bar & Grill,96.0,13649,1084406400,True,True,332,1.0,8.7,365.0,98
111,40a2ba80f964a520fcf21ee3,Edinburgh Castle,87.4285714286,7852,1084406400,False,True,153,1.0,7.6,199.0,38
112,40b28c80f964a52001001fe3,Maxfield's House of Caffeine,94.4,4863,1085443200,True,True,109,1.0,6.4,150.0,49
113,40b52f80f964a52061001fe3,Dos Piñas,83.0,8100,1085616000,True,True,110,1.0,8.1,242.0,100
114,40bbc700f964a520a9001fe3,Ristorante Ideale,87.0,1671,1086048000,True,True,50,3.0,8.0,80.0,31
115,40bbc700f964a520ab001fe3,New Sun Hong Kong,78.8181818182,2563,1086048000,True,True,110,2.0,5.5,69.0,27
116,40bd1880f964a520b3001fe3,Red's Java House,93.6,7045,1086134400,False,True,394,1.0,7.4,195.0,75
117,40c10d00f964a520df001fe3,Embarcadero Center Cinema,98.0,14535,1086393600,False,True,298,,9.2,478.0,80
118,40c3b000f964a520e6001fe3,Slim's,91.1111111111,11530,1086566400,True,True,800,,8.1,315.0,49
119,40c3b000f964a520e7001fe3,The Fillmore,93.3333333333,27242,1086566400,True,True,2164,,9.5,904.0,121
120,40ccea80f964a52018011fe3,Farley's,93.8,11400,1087171200,True,True,396,2.0,8.8,492.0,118
121,40d8c800f964a52066011fe3,Bissap Baobab,87.4285714286,5493,1087948800,False,True,134,2.0,8.5,299.0,61
122,40df5f80f964a52096011fe3,Pizzetta 211,90.5714285714,3084,1088380800,True,True,189,2.0,9.4,293.0,77
123,40e0b100f964a520e1091fe3,Blowfish Sushi to Die For,92.8,8243,1088467200,True,True,341,3.0,8.2,413.0,123
124,40e0b100f964a520e2091fe3,Universal Cafe,83.8571428571,9168,1088467200,True,True,346,2.0,8.9,516.0,115
125,40e35400f964a520ef091fe3,Family Billiards,97.2,3966,1088640000,True,True,131,,6.9,60.0,15
126,40e4a580f964a520f5091fe3,Great American Music Hall,81.0909090909,13897,1088726400,False,True,1178,,9.2,537.0,75
127,40f08300f964a5204e0a1fe3,The Bitter End,88.0,6346,1089504000,True,True,119,2.0,7.2,164.0,30
128,40f47780f964a520960a1fe3,Café Claude,91.6,5768,1089763200,True,True,267,4.0,8.1,264.0,96
129,40f5c900f964a520aa0a1fe3,Kezar Bar & Restaurant,78.0,4090,1089849600,True,True,86,2.0,6.6,122.0,44
130,40f71a80f964a520ae0a1fe3,ThirstyBear Brewing Company,89.25,26800,1089936000,True,True,1182,2.0,7.5,993.0,219
131,40f86c00f964a520c30a1fe3,Crossroads Café,94.0,14676,1090022400,True,True,358,1.0,8.6,555.0,159
132,40f9bd80f964a520d50a1fe3,Chouchou,96.0,1017,1090108800,True,True,60,3.0,7.7,55.0,22
133,4101a680f964a520600b1fe3,Elite Cafe,96.0,6767,1090627200,True,True,231,3.0,7.9,245.0,82
134,41044980f964a520700b1fe3,Hillstone,91.5,12394,1090800000,True,True,433,4.0,8.7,505.0,151
135,41059b00f964a520850b1fe3,San Francisco International Airport (SFO) (San Francisco International Airport),90.0575367647,2030459,1090886400,False,True,38055,,7.8,15070.0,3328
136,410c3280f964a520ba0b1fe3,Butter,87.0,11811,1091318400,False,True,397,1.0,7.8,330.0,83
137,41269080f964a520530c1fe3,Casa Mexicana II,82.7272727273,2385,1093046400,True,True,48,2.0,7.0,57.0,25
138,412d2800f964a520c50c1fe3,BrainWash Cafe & Laundromat,84.9230769231,11619,1093478400,False,True,391,,8.1,325.0,115
139,412fcb00f964a520160d1fe3,AsiaSF,88.7142857143,4752,1093651200,True,True,239,4.0,8.4,161.0,27
140,413e4b80f964a520501c1fe3,Harvey's,87.5,16863,1094601600,True,True,469,2.0,7.9,355.0,90
141,413e4b80f964a520521c1fe3,Goat Hill Pizza,85.0,6043,1094601600,True,True,179,2.0,8.3,227.0,63
142,413f9d00f964a520631c1fe3,Connecticut Yankee,96.0,5510,1094688000,True,True,170,2.0,8.2,176.0,40
143,414e1d80f964a520ed1c1fe3,The Warfield Theatre,87.125,21347,1095638400,False,True,2176,,8.8,578.0,64
144,41799f00f964a520c11d1fe3,Tú Lan Restaurant,89.1416666667,6224,1098489600,True,True,300,1.0,8.7,416.0,135
145,417c4200f964a520c71d1fe3,Cha Cha Cha,82.8181818182,10231,1098662400,False,True,381,3.0,8.7,477.0,143
146,417ee500f964a520d51d1fe3,Phoenix Bar,91.25,11646,1098835200,True,True,204,2.0,7.3,267.0,75
147,417ee500f964a520d71d1fe3,Oola Restaurant & Bar,88.25,8446,1098835200,True,True,332,3.0,7.5,319.0,133
148,4192ab80f964a520031e1fe3,Cafe Bean,93.6,2007,1100131200,True,True,52,1.0,6.7,45.0,23
149,4192ab80f964a520041e1fe3,Cup-A-Joe Coffee House,84.0,6765,1100131200,False,True,145,1.0,7.1,172.0,55
150,4192ab80f964a520051e1fe3,Cybelle's Pizza and Ice Cream,80.96,1165,1100131200,True,True,35,1.0,5.3,37.0,11
151,4192ab80f964a520061e1fe3,Glas Kat,97.0,821,1100131200,False,True,3,3.0,,,8
152,41ad0980f964a5205c1e1fe3,Bruno’s,95.5,4309,1101859200,True,True,69,2.0,6.7,82.0,27
153,41d9dc80f964a520b71e1fe3,Sanraku,74.2857142857,7561,1104796800,True,True,285,2.0,7.7,286.0,71
154,41e46880f964a520e01e1fe3,Picaro Cafe,79.6666666667,7074,1105488000,True,True,274,2.0,8.6,291.0,89
155,41f98080f964a520361f1fe3,Murphy's Pub,79.7272727273,10109,1106870400,True,True,268,2.0,6.3,297.0,74
156,42210d80f964a520a91f1fe3,Pomelo,91.6,2815,1109462400,True,True,106,2.0,8.3,126.0,29
157,424c8f00f964a520a1201fe3,Rickshaw Stop,91.6,14265,1112313600,True,True,821,,8.6,493.0,70
158,425c6100f964a520fd201fe3,The Grove,92.5,16351,1113350400,True,True,462,2.0,8.2,639.0,189
159,42717900f964a5206a211fe3,The Chieftain Irish Pub & Restaurant,85.0231481482,13650,1114732800,True,True,381,2.0,7.2,484.0,105
160,427d5680f964a520a6211fe3,Balboa Cafe,84.6666666667,11481,1115510400,True,True,254,2.0,8.1,261.0,78
161,42814b00f964a52002221fe3,Tartine Bakery,95.2,38314,1115769600,True,True,1976,2.0,9.4,2628.0,709
162,42814b00f964a52006221fe3,La Mediterranee,88.75,4283,1115769600,True,True,135,2.0,8.2,166.0,45
163,42814b00f964a520eb211fe3,Nick's Crispy Tacos,80.3333333333,24059,1115769600,True,True,431,2.0,8.0,726.0,209
164,42814b00f964a520ec211fe3,Caffè Roma Coffee Roasting Co.,81.2222222222,4653,1115769600,True,True,191,2.0,7.0,148.0,72
165,42814b00f964a520ef211fe3,Golden Boy Pizza,85.75,16421,1115769600,True,True,658,1.0,9.2,856.0,213
166,42829c80f964a5201f221fe3,Kells Irish Restaurant & Bar,84.3636363636,7362,1115856000,True,True,97,2.0,6.5,160.0,31
167,42829c80f964a52020221fe3,Genki Crepes,88.7058823529,8417,1115856000,True,True,323,1.0,9.0,262.0,73
168,4283ee00f964a52092221fe3,Kyoto Sushi,77.1666666667,2502,1115942400,True,True,80,2.0,6.8,82.0,40
169,4283ee00f964a5209a221fe3,Eat Americana,92.5,1239,1115942400,True,True,47,2.0,7.0,40.0,21
170,4283ee00f964a5209b221fe3,North Beach Restaurant,81.6153846154,2468,1115942400,True,True,128,4.0,7.7,128.0,44
171,4283ee00f964a520ab221fe3,Primo Patio Cafe,86.8888888889,5938,1115942400,True,True,137,2.0,8.6,214.0,73
172,4283ee00f964a520b6221fe3,Godzila Sushi,85.6,2328,1115942400,True,True,73,2.0,8.3,63.0,22
173,4283ee00f964a520b7221fe3,Sushi Hunter,87.8666666667,1776,1115942400,True,True,55,2.0,6.1,53.0,21
174,4283ee00f964a520e6221fe3,Peet's Coffee & Tea,92.5631313131,19653,1115942400,True,True,140,1.0,6.2,132.0,42
175,4283ee00f964a520f2221fe3,Tart to Tart / Mexican Grill,76.1875,3794,1115942400,False,True,112,1.0,6.5,68.0,33
176,42853f80f964a5200c231fe3,Ritual Coffee Roasters,95.2666666667,41018,1116028800,True,True,1460,1.0,9.0,1580.0,306
177,42893400f964a5204d231fe3,Indian Oven,85.0,1926,1116288000,True,True,34,2.0,6.1,76.0,29
178,428bd700f964a5209f231fe3,The Pig and Whistle,93.9107142857,6948,1116460800,True,True,125,1.0,7.4,149.0,38
179,428bd700f964a520a3231fe3,Henry's Hunan Restaurant,83.0,3545,1116460800,True,True,99,2.0,6.8,131.0,35
180,42911d00f964a520f2231fe3,Marina Sushi Bar,86.5882352941,864,1116806400,True,True,16,2.0,7.0,26.0,11
181,4293c000f964a5202f241fe3,Pluto's,90.5,4644,1116979200,True,True,75,1.0,7.5,97.0,33
182,4293c000f964a52030241fe3,Pluto's,82.5833333333,6550,1116979200,True,True,93,1.0,8.3,164.0,52
183,42966300f964a52059241fe3,Savor Restaurant,93.0,5285,1117152000,True,True,133,2.0,7.4,163.0,58
184,4297b480f964a52065241fe3,Starbucks,100.0,10318,1117238400,True,True,102,2.0,6.3,129.0,22
185,429ba900f964a52082241fe3,Cobb's Comedy Club,90.0,11175,1117497600,True,True,369,,7.8,392.0,60
186,429f9d80f964a520c1241fe3,Caffé Greco,87.8461538462,7694,1117756800,True,True,498,1.0,8.5,334.0,88
187,42a4e380f964a520fe241fe3,Verdi Club,98.0,3107,1118102400,True,True,185,,7.9,87.0,15
188,42a63500f964a52003251fe3,Kate O'Brien's,77.0,10171,1118188800,True,True,193,2.0,6.7,189.0,61
189,42ab7b00f964a52024251fe3,Mel's Drive-In,85.619047619,8502,1118534400,True,True,468,2.0,6.7,337.0,79
190,42accc80f964a52039251fe3,Emmy's Spaghetti Shack,96.6666666667,7231,1118620800,True,True,271,2.0,8.8,446.0,112
191,42accc80f964a52040251fe3,The Bell Tower,74.3888888889,8323,1118620800,True,True,168,2.0,8.2,203.0,65
192,42accc80f964a52050251fe3,Clift Hotel,96.0,25938,1118620800,False,True,966,,8.2,680.0,160
193,42ae1e00f964a52057251fe3,Nob Hill Cafe,91.0,4812,1118707200,True,True,167,2.0,8.1,238.0,69
194,42af6f80f964a5205e251fe3,21st Amendment Brewery & Restaurant,89.0,47643,1118793600,True,True,2495,2.0,9.1,1708.0,362
195,42b21280f964a5206c251fe3,Za Pizza,91.2,4484,1118966400,True,True,134,1.0,9.2,224.0,59
196,42b21280f964a5206d251fe3,Chaat Corner,73.0,10147,1118966400,True,True,195,1.0,7.6,348.0,104
197,42b21280f964a5206f251fe3,Ristorante Milano,96.0,1496,1118966400,True,True,53,2.0,8.8,99.0,23
198,42b21280f964a52074251fe3,Final Final,90.8888888889,4565,1118966400,True,True,98,2.0,7.2,129.0,27
199,42b21280f964a52076251fe3,Fresca,85.0,5121,1118966400,True,True,198,3.0,8.4,202.0,80
200,42bf4180f964a520b1251fe3,The Westin St. Francis on Union Square,95.2312169312,46659,1119830400,True,True,1998,,8.3,971.0,162
201,42c5d900f964a520d5251fe3,Suppenküche,89.8,16344,1120262400,True,True,854,2.0,9.1,979.0,226
202,42cc7080f964a520e7251fe3,Burma Superstar,89.8,15404,1120694400,True,True,599,2.0,9.3,1139.0,345
203,42cc7080f964a520e8251fe3,Baker Street Bistro,93.6666666667,1481,1120694400,False,True,59,2.0,8.5,80.0,26
204,42cc7080f964a520e9251fe3,Apple Union Square,98.0,91068,1120694400,False,True,3790,,9.1,3073.0,395
205,42d1b680f964a52007261fe3,Limón Peruvian Rotisserie,90.8571428571,11270,1121040000,True,True,321,2.0,9.1,666.0,168
206,42e03700f964a52063261fe3,Morton's the Steakhouse,100.0,6448,1121990400,True,True,292,4.0,7.8,322.0,79
207,42e03700f964a52065261fe3,House of Prime Rib,89.9523809524,21163,1121990400,True,True,1518,4.0,9.2,1008.0,278
208,42ec1480f964a5209c261fe3,Crepevine,88.7,5604,1122768000,False,True,187,2.0,6.6,138.0,46
209,42eeb780f964a520b6261fe3,AMASIA Hide’s Sushi bar,100.0,2271,1122940800,True,True,84,2.0,7.8,94.0,36
210,42fa9500f964a520e2261fe3,Memphis Minnie's BBQ,84.0,6561,1123718400,True,True,278,2.0,8.4,324.0,93
211,42fd3800f964a520f0261fe3,Sociale,85.3333333333,1354,1123891200,True,True,66,3.0,8.4,79.0,23
212,43067280f964a52023271fe3,Ferry Building (Ferry Building Marketplace),100.0,149792,1124496000,True,True,7118,,9.5,3629.0,436
213,4313a180f964a5205c271fe3,Gold Club,83.875,3821,1125360000,False,True,0,3.0,7.9,111.0,32
214,43164480f964a52063271fe3,Black Horse London Pub,86.0,3360,1125532800,False,True,103,1.0,8.4,110.0,44
215,43179600f964a52068271fe3,Notes from Underground,89.7777777778,1019,1125619200,False,True,8,1.0,7.8,25.0,9
216,43179600f964a5206a271fe3,CineArts at the Empire,97.3333333333,2921,1125619200,False,True,48,,6.8,79.0,12
217,431cdc00f964a52074271fe3,Burgermeister,86.0,4305,1125964800,True,True,100,2.0,6.7,98.0,44
218,431e2d80f964a5207c271fe3,Starbucks,93.0833333333,48195,1126051200,False,True,786,1.0,4.7,637.0,185
219,4328b980f964a520c4271fe3,Cafe Royale,98.6666666667,4324,1126742400,True,True,153,2.0,8.0,114.0,35
220,432a0b00f964a520d7271fe3,Marcello's Pizza,96.0,6652,1126828800,True,True,136,1.0,8.4,200.0,58
221,432a0b00f964a520d8271fe3,Cove On Castro Cafe,76.6666666667,3798,1126828800,True,True,118,1.0,7.5,87.0,26
222,432a0b00f964a520d9271fe3,Catch,90.0,4775,1126828800,True,True,217,2.0,7.8,188.0,68
223,432a0b00f964a520db271fe3,Nizario's Pizza,91.1666666667,4829,1126828800,True,True,99,1.0,6.3,89.0,33
224,432a0b00f964a520dc271fe3,Squat & Gobble,89.5714285714,7067,1126828800,True,True,269,2.0,7.5,219.0,57
225,432a0b00f964a520de271fe3,Anchor Oyster Bar,93.4,4674,1126828800,True,True,364,3.0,9.2,323.0,117
226,432a0b00f964a520e0271fe3,Red Jade,79.7692307692,3083,1126828800,True,True,74,1.0,6.5,87.0,32
227,433c8000f964a52043281fe3,Ryoko's Japanese Restaurant & Bar,81.8204365079,13895,1128038400,True,True,719,2.0,9.2,1359.0,369
